"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"436","We cannot reach out to Republicans indefinitely.

If they choose not to come on board to help the American people n… https://t.co/eM5O7BkPd4",FALSE,30051,NA,2021-01-22 20:08:33,TRUE,NA,"1352709760139866112",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",4988,FALSE,FALSE,NA,NA
"437","President Joe Biden knows we are all in this together. During World War II, factories across the country played a r… https://t.co/noQJPWNQPM",FALSE,53393,NA,2021-01-21 22:13:47,TRUE,NA,"1352378887544692737",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",4186,FALSE,FALSE,NA,NA
"438","I stand with @newyorkerunion workers walking out today and fighting for a first union contract. The New Yorker shou… https://t.co/g3s0dAKNLt",FALSE,19032,NA,2021-01-21 18:06:47,TRUE,NA,"1352316729146429440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1831,FALSE,FALSE,NA,NA
"439","Half of American workers are living paycheck to paycheck, and millions earn starvation wages. With Democratic contr… https://t.co/YxsjnVPiIG",FALSE,116432,NA,2021-01-21 16:27:41,TRUE,NA,"1352291786862055426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",12697,FALSE,FALSE,NA,NA
"440","Amazon doesn’t want its workers to form a union because unionized workers have:
- higher wages
- better benefits
-… https://t.co/P07cPLWCPo",FALSE,41006,NA,2021-01-21 01:29:24,TRUE,NA,"1352065729248505861",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",6073,FALSE,FALSE,NA,NA
"441","The bottom line is: We’ve got crises.

We should hear what my Republican colleagues have to say, but we are not goi… https://t.co/vc7TDAwstU",FALSE,28583,NA,2021-01-20 22:36:25,TRUE,NA,"1352022195044806659",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",3886,FALSE,FALSE,NA,NA
"442","Essential workers should not have to go on strike for decent pay, and no worker should be threatened for exercising… https://t.co/gMhObi61R3",FALSE,30132,NA,2021-01-20 21:13:46,TRUE,NA,"1352001395440934912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",3510,FALSE,FALSE,NA,NA
"443","As President Biden said, this country today faces unprecedented crises. The times call out for bold action. That’s… https://t.co/521AS1BnkN",FALSE,12920,NA,2021-01-20 20:59:39,TRUE,NA,"1351997843976941570",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1399,FALSE,FALSE,NA,NA
"444","Joe Biden will inherit from Trump: The worst economy since the Great Depression, the worst public health crisis in… https://t.co/C9VB2665Al",FALSE,238166,NA,2021-01-19 23:09:00,TRUE,NA,"1351668009849520130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",39939,FALSE,FALSE,NA,NA
"445","Today is the last full day of the worst and most dangerous president in American history.  

For four years Trump h… https://t.co/qFQAILM7XU",FALSE,109116,NA,2021-01-19 21:24:43,TRUE,NA,"1351641764264882177",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",12125,FALSE,FALSE,NA,NA
"446","""When machines and computers, profit motives and property rights are considered more important than people, the gia… https://t.co/pTlhMw7ZGY",FALSE,19683,NA,2021-01-19 00:04:55,TRUE,NA,"1351319691441168384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3133,FALSE,FALSE,NA,NA
"447","“This country has socialism for the rich, rugged individualism for the poor."" -Martin Luther King, Jr.",FALSE,341127,NA,2021-01-18 21:05:34,FALSE,NA,"1351274558079303680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",52905,FALSE,FALSE,NA,NA
"448","Republican leadership has endless amounts of money for bloated military budgets and tax breaks for billionaires.

B… https://t.co/XpQ51WkTY7",FALSE,17819,NA,2020-12-31 15:58:11,TRUE,NA,"1344674221423779842",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",3854,FALSE,FALSE,NA,NA
"449","All of a sudden Mitch McConnell and Senate Republicans are worried that someone in America might get a $2,000 check… https://t.co/3DfkbAlhNR",FALSE,393659,NA,2020-12-31 00:08:31,TRUE,NA,"1344435229403045893",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",82503,FALSE,FALSE,NA,NA
"450","“I don't know how to live anymore. Sometimes it's so hard.""

This family says $2,000 checks would help them pay the… https://t.co/Xdyp1pQWL3",FALSE,11177,NA,2020-12-30 22:49:03,TRUE,NA,"1344415229350965248",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",2067,FALSE,FALSE,NA,NA
"451","$2000 checks is a matter of life and death for millions of Americans.

Call your Senator at (202) 224-3121 and dema… https://t.co/1ayh7bJ1Jc",FALSE,68647,NA,2020-12-30 17:58:50,TRUE,NA,"1344342195143405571",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",15605,FALSE,FALSE,NA,NA
"452","Trump supports the $2,000 payments, Biden supports the $2,000 and the American people support $2,000.

McConnell mu… https://t.co/VVt8UsjBXl",FALSE,17818,NA,2020-12-30 16:53:40,TRUE,NA,"1344325795217600514",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",3302,FALSE,FALSE,NA,NA
"453","$2000 checks for the working class passed the House of Representatives with bipartisan support. 

Mitch McConnell –… https://t.co/IHyZtkobrG",FALSE,28151,NA,2020-12-30 01:57:07,TRUE,NA,"1344100168984129546",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",4311,FALSE,FALSE,NA,NA
"454","This is about life and death for millions of people.

The Senate must approve the $2000 for every working class adu… https://t.co/3pKtO8o2EC",FALSE,17981,NA,2020-12-29 21:48:13,TRUE,NA,"1344037533894791175",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",3498,FALSE,FALSE,NA,NA
"455","This week on the Senate floor Mitch McConnell wants to vote to override Trump's veto of the $740 billion defense fu… https://t.co/44Cnisakly",FALSE,106680,NA,2020-12-28 23:03:18,TRUE,NA,"1343694040722776065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",13775,FALSE,FALSE,NA,NA
"456","At a time when so many people are facing economic desperation, the $600 direct payment is a step forward – but it's… https://t.co/ovGMm8Jojc",FALSE,35446,NA,2020-12-28 20:45:51,TRUE,NA,"1343659451052675072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",4478,FALSE,FALSE,NA,NA
"457","Along with Vice President-elect @KamalaHarris and Sen. @EdMarkey, I've been fighting for months to get Congress to… https://t.co/RLcgeC4h2a",FALSE,35479,NA,2020-12-28 00:01:00,TRUE,NA,"1343346172119949312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",4192,FALSE,FALSE,NA,NA
"458","Sign the bill, President Trump. https://t.co/Dk71W6awLk",FALSE,26323,NA,2020-12-27 16:52:30,FALSE,NA,"1343238335641362434",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",3849,FALSE,FALSE,NA,NA
"459","In this dangerous moment – COVID, oligarchy, economic desperation, climate change, a dysfunctional health care syst… https://t.co/sTLkGIA9ex",FALSE,25706,NA,2020-12-26 21:07:26,TRUE,NA,"1342940106349490176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3864,FALSE,FALSE,NA,NA
"460","Congress must pass $2,000 in direct payments and Trump must sign the COVID-relief bill. If not, tens of millions of… https://t.co/qmsplQIb2w",FALSE,55454,NA,2020-12-24 18:33:15,TRUE,NA,"1342176527560155138",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",8016,FALSE,FALSE,NA,NA
"461","That's great! I first introduced a bill to provide a $2,000 direct payment with @SenKamalaHarris &amp; @EdMarkey 7 mont… https://t.co/9PoVmdv95u",FALSE,72919,NA,2020-12-23 02:29:11,TRUE,NA,"1341571523770019840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",13694,FALSE,FALSE,NA,NA
"462","Good politics: Over the past decade, every Medicare for All co-sponsor up for re-election beat their Republican opp… https://t.co/Ppmtei7bef",FALSE,14780,NA,2020-12-22 23:24:32,TRUE,NA,"1341525056996962305",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",2411,FALSE,FALSE,NA,NA
"463","Joe Biden is absolutely right. During the worst economic crisis since the 1930s, working families desperately need… https://t.co/KFrTPkST1S",FALSE,6618,NA,2020-12-22 22:12:20,TRUE,NA,"1341506887628562434",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",729,FALSE,FALSE,NA,NA
"464","Republicans &amp; some conservative Democrats thought that a $1,200 survival check for the working class was too costly… https://t.co/rxZzDpdx0k",FALSE,44300,NA,2020-12-22 19:43:17,TRUE,NA,"1341469375329611782",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",6984,FALSE,FALSE,NA,NA
"465","We fought very hard to make vaccines for COVID-19 free for every man, woman &amp; child in America. Now, we must make c… https://t.co/YQwjo3YrDr",FALSE,13911,NA,2020-12-22 00:56:07,TRUE,NA,"1341185717679116290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1517,FALSE,FALSE,NA,NA
"466","I wanted $1200 in direct payments. We got $600.

Will that help? Yes, it will.

Is it enough? No, it is not. https://t.co/FuFSpcWgbc",FALSE,12894,NA,2020-12-22 00:30:12,FALSE,NA,"1341179196186497024",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1562,FALSE,FALSE,NA,NA
"467","While Mitch McConnell and Senate Republicans refused to provide adequate relief for working families facing economi… https://t.co/XuCZCCqPwI",FALSE,27701,NA,2020-12-21 20:22:36,TRUE,NA,"1341116885597904898",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",5500,FALSE,FALSE,NA,NA
"468","Maybe – just maybe – it’s time Congress listened to the American people and sent $1,200 survival checks to working… https://t.co/H0X0CRMSyo",FALSE,20120,NA,2020-12-20 03:15:52,TRUE,NA,"1340496108066402306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",2642,FALSE,FALSE,NA,NA
"469","Never forget. The same ""centrists"" who tell us we cannot afford to give the working class and seniors a direct paym… https://t.co/kjxfIntr4q",FALSE,51499,NA,2020-12-19 23:42:29,TRUE,NA,"1340442410082562048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",8855,FALSE,FALSE,NA,NA
"470","We need $1200 direct payments for every working class adult and $500 for each of their kids NOW. https://t.co/FdU3zudvcX",FALSE,20449,NA,2020-12-19 21:44:50,FALSE,NA,"1340412804411645953",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",4430,FALSE,FALSE,NA,NA
"471","Sen. Ron Johnson objected to my bill to provide $1,200 to working families and $500 for kids because he's ""worried""… https://t.co/3mij8Y4Xkb",FALSE,204376,NA,2020-12-19 19:12:48,TRUE,NA,"1340374541550403585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",35510,FALSE,FALSE,NA,NA
"472","“Here in Georgia we know voter suppression when we see it... No matter our zip code, our age, our skin color, every… https://t.co/72RsoUOn2X",FALSE,1891,NA,2020-12-18 02:06:02,TRUE,NA,"1339753759539400706",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",268,FALSE,FALSE,NA,NA
"473","“Voting for @ossoff and @ReverendWarnock means two specific issues will get the attention they so deserve: climate… https://t.co/J81jn6tI0m",FALSE,1818,NA,2020-12-18 01:57:20,TRUE,NA,"1339751568770527238",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",306,FALSE,FALSE,NA,NA
"474","“Once the vaccinations are out, we’ll still be dealing with the pandemic. While Amazon and Uber are making billions… https://t.co/JJyJ57AKZk",FALSE,1562,NA,2020-12-18 01:53:02,TRUE,NA,"1339750487025995777",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",220,FALSE,FALSE,NA,NA
"475","“To the young people listening: it’s crucial that you understand the importance of your vote… You’re voting for all… https://t.co/bKJsT3AaAP",FALSE,2546,NA,2020-12-18 01:43:39,TRUE,NA,"1339748129059598336",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",419,FALSE,FALSE,NA,NA
"476","“In Georgia, our votes matter so much right now because we have the opportunity to fight for the things we want to… https://t.co/FYCNUfiBvW",FALSE,1224,NA,2020-12-18 01:32:24,TRUE,NA,"1339745294913859586",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",179,FALSE,FALSE,NA,NA
"477","“This is a turnout election, and we know the results will be just as razor-thin as they were in November… Let’s get… https://t.co/ZSqPLcc84p",FALSE,1452,NA,2020-12-18 01:24:40,TRUE,NA,"1339743348823891970",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",237,FALSE,FALSE,NA,NA
"478","To my friends in Georgia: The stakes of the runoff elections on January 5th could not be higher. You will decide wh… https://t.co/hplBewZ0OY",FALSE,2755,NA,2020-12-18 01:20:09,TRUE,NA,"1339742215053176833",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",464,FALSE,FALSE,NA,NA
"479","Victory in the Georgia runoffs will not only remove Mitch McConnell as Majority Leader, but will go a long way in t… https://t.co/DCFcEsWAwq",FALSE,3820,NA,2020-12-18 00:55:23,TRUE,NA,"1339735982317301760",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","BernieSanders",599,FALSE,FALSE,NA,NA
"480","I am happy to say as we enter the holiday season, when so many families are struggling, at least there will be dire… https://t.co/ShANRPsRTG",FALSE,7158,NA,2020-12-17 02:44:50,TRUE,NA,"1339401137582182401",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",883,FALSE,FALSE,NA,NA
"481","It is good news that the latest COVID-relief proposal now includes direct payment to every working class adult and… https://t.co/i82gIIuqDw",FALSE,5604,NA,2020-12-16 18:33:15,TRUE,NA,"1339277424748584960",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",748,FALSE,FALSE,NA,NA
"482","Early voting in Georgia has begun, and there is a whole lot at stake: a $15 minimum wage, expanded health care, com… https://t.co/mRhzMGdRRO",FALSE,3066,NA,2020-12-16 15:32:48,TRUE,NA,"1339232012352303104",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",405,FALSE,FALSE,NA,NA
"483","I've gotten to know @ninaturner over the last five years. She deeply cares for working families and she has the hea… https://t.co/J3fJ1JTurl",FALSE,31615,NA,2020-12-15 22:12:44,TRUE,NA,"1338970272129572864",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",3668,FALSE,FALSE,NA,NA
"484","The government is controlled by powerful and wealthy interests. We need to break them up to save our democracy and… https://t.co/9b1AIQgsSD",FALSE,3793,NA,2020-12-15 18:55:10,TRUE,NA,"1338920553692844032",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","BernieSanders",648,FALSE,FALSE,NA,NA
"485","Congress cannot go home for the Christmas holidays until we begin to address the economic desperation in this count… https://t.co/hWzwke6mNS",FALSE,11353,NA,2020-12-15 03:18:12,TRUE,NA,"1338684757174071302",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1720,FALSE,FALSE,NA,NA
"486","What do progressives have to gain out of the Georgia runoff election?

A $15 minimum wage. 
Equal pay for women.
Ex… https://t.co/Q0JBnrz6TB",FALSE,4703,NA,2020-12-15 02:57:08,TRUE,NA,"1338679456886644736",NA,"<a href=""https://www.twitter.com/"" rel=""nofollow"">Twitter Media Studio - LiveCut</a>","BernieSanders",720,FALSE,FALSE,NA,NA
"487","Georgia, YOU can remove Mitch McConnell as Majority Leader. Early voting started today, and Election Day is January… https://t.co/5ayCADkaNA",FALSE,8877,NA,2020-12-15 01:03:28,TRUE,NA,"1338650849275305988",NA,"<a href=""https://periscope.tv"" rel=""nofollow"">Periscope</a>","BernieSanders",1533,FALSE,FALSE,NA,NA
"488","This is what Democrats and Republicans did unanimously in March through the CARES Act. This is what we have to do today.",FALSE,5355,"BernieSanders",2020-12-14 18:17:33,FALSE,"1338548597315555329","1338548700088512515","216776631","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",357,FALSE,FALSE,NA,NA
"489","Congress cannot go home for the Christmas holidays until we pass legislation which provides a $1,200 direct payment… https://t.co/Ob6w6JKIiQ",FALSE,8809,"BernieSanders",2020-12-14 18:17:09,TRUE,"1338548420559114241","1338548597315555329","216776631","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1098,FALSE,FALSE,NA,NA
"490","As a result of the pandemic, tens of millions of Americans are facing economic desperation. They can't afford to pa… https://t.co/nPQd0SDWy2",FALSE,12147,NA,2020-12-14 18:16:27,TRUE,NA,"1338548420559114241",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1437,FALSE,FALSE,NA,NA
"491","While the pandemic is surging, Senate Republicans want to provide a 100% deduction for rich people to go out for th… https://t.co/tPiKPmecRi",FALSE,5506,NA,2020-12-11 20:49:39,TRUE,NA,"1337499814301462532",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1013,FALSE,FALSE,NA,NA
"492","Wages subsidized by the government during pandemic:

🇨🇦 – $2,000 a month 
🇯🇵 – Up to 100%
🇳🇴 – Up to 90%
🇩🇪 – Up to… https://t.co/BsLsSixSQc",FALSE,108018,NA,2020-12-11 15:43:35,TRUE,NA,"1337422787095519236",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",18991,FALSE,FALSE,NA,NA
"493","Brandon Bernard should be alive today. We must end all federal executions and abolish the death penalty. In a world… https://t.co/uxFVkGvDyx",FALSE,34951,NA,2020-12-11 12:38:35,TRUE,NA,"1337376231369666562",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",5065,FALSE,FALSE,NA,NA
"494","It would be outrageous and unacceptable for members of Congress to go home when tens of millions of working familie… https://t.co/o409HZBh2O",FALSE,8643,NA,2020-12-11 03:29:28,TRUE,NA,"1337238040935280640",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",1191,FALSE,FALSE,NA,NA
"495","People all over the country are thinking: Does the government hear their pain? Does their government give a damn ab… https://t.co/MORmgSxSBQ",FALSE,3678,NA,2020-12-10 22:21:27,TRUE,NA,"1337160528830083078",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",668,FALSE,FALSE,NA,NA
"496","I will be voting against the Defense Appropriations bill. We need to get our priorities right. At a time when we ha… https://t.co/MMOqlRM65W",FALSE,31823,NA,2020-12-10 22:05:09,TRUE,NA,"1337156424972054535",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3590,FALSE,FALSE,NA,NA
"497","Corporate irresponsibility during this pandemic has led to the deaths of hundreds of workers.

Legal immunity for c… https://t.co/fpt4dCKEJf",FALSE,2959,NA,2020-12-10 19:04:44,TRUE,NA,"1337111019450208257",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",589,FALSE,FALSE,NA,NA
"498","Endless money for wars? No problem. Endless money for tax breaks for the rich? No problem. Endless money for corpor… https://t.co/VMmpcdBDns",FALSE,126941,NA,2020-12-10 18:25:53,TRUE,NA,"1337101244549181445",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",23148,FALSE,FALSE,NA,NA
"499","Congress must not leave for the Christmas holiday until we protect working people.

That means $1200 for every work… https://t.co/eSjQgzFfUs",FALSE,9516,NA,2020-12-10 14:48:04,TRUE,NA,"1337046431249608709",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1543,FALSE,FALSE,NA,NA
"500","I applaud this effort to end Facebook’s monopoly. Their greed knows no bounds, and they’ve used their power to try… https://t.co/tmG45STpL1",FALSE,14640,NA,2020-12-10 01:09:13,TRUE,NA,"1336840360748781573",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1410,FALSE,FALSE,NA,NA
"501","Millions are unemployed, facing eviction, have no health insurance, and going hungry. This is an EMERGENCY, and the… https://t.co/8J4QFV6YXp",FALSE,25456,NA,2020-12-09 18:57:57,TRUE,NA,"1336746926197387265",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",3776,FALSE,FALSE,NA,NA
"502","Here in Washington, when we go to war there’s endless amounts of money.

But when children are going hungry today,… https://t.co/6oNm9p1k6b",FALSE,4862,NA,2020-12-09 18:06:04,TRUE,NA,"1336733869752668162",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",928,FALSE,FALSE,NA,NA
"503","The choice is clear for Georgia voters. https://t.co/gk6BHU22tK",FALSE,22041,NA,2020-12-09 01:36:11,FALSE,NA,"1336484755991310337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1498,FALSE,FALSE,NA,NA
"504","In 2016, when Trump won MI, PA and WI by 77, 000 votes, it was part of his ""landslide"" victory. 

In 2020, when Bid… https://t.co/kvT87E4O0S",FALSE,209414,NA,2020-11-21 02:00:56,TRUE,NA,"1329968004302598147",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",26896,FALSE,FALSE,NA,NA
"505","It is beyond pathetic for a sitting president to try to subvert the results of an election. It is even worse when t… https://t.co/num8klPgrr",FALSE,207118,NA,2020-11-20 19:21:51,TRUE,NA,"1329867570028171268",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",28096,FALSE,FALSE,NA,NA
"506","We must do everything possible to make me sure we become a vibrant democracy, and that means doing the exact opposi… https://t.co/SpZpD9fnlN",FALSE,7749,NA,2020-11-20 17:42:13,TRUE,NA,"1329842496390778884",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1034,FALSE,FALSE,NA,NA
"507","Trump wants to destroy American democracy. We want to expand it. 

We must put an end to:

– The electoral college.… https://t.co/n4Va0dDpu5",FALSE,56104,NA,2020-11-19 18:56:41,TRUE,NA,"1329498849904369676",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BernieSanders",6412,FALSE,FALSE,NA,NA
"508","Taxpayers are subsidizing some of the wealthiest families and most profitable corporations in America. That is mora… https://t.co/kz7OU1TKgv",FALSE,8575,NA,2020-11-19 13:44:47,TRUE,NA,"1329420358424932354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1205,FALSE,FALSE,NA,NA
"509","This is what authoritarianism looks like: 

Trump not conceding after losing. 

Sen. Graham pressuring Secretaries… https://t.co/q5AmBKNt41",FALSE,78389,NA,2020-11-18 22:44:20,TRUE,NA,"1329193751609303045",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",12022,FALSE,FALSE,NA,NA
"510","If Congress doesn't act immediately, 12 million Americans will see all of their unemployment benefits expire the da… https://t.co/TewJS16iHb",FALSE,11451,NA,2020-11-18 18:00:23,TRUE,NA,"1329122292530614273",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1977,FALSE,FALSE,NA,NA
"511","The major political conflict we face now is not over policy. It's about whether or not we remain a democracy. Frigh… https://t.co/UD9RrmjxbV",FALSE,29473,NA,2020-11-18 16:44:44,TRUE,NA,"1329103257483014144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",3365,FALSE,FALSE,NA,NA
"512","If we can provide over $1 trillion in tax breaks to the top 1% and large corporations and $740 billion for the bloa… https://t.co/8PByvFFRjk",FALSE,38839,NA,2020-11-17 16:43:32,TRUE,NA,"1328740565618470914",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",6229,FALSE,FALSE,NA,NA
"513","Joe Biden is absolutely right. Standing up for working families means making sure that government contracts are onl… https://t.co/EV3Ro4Mcaf",FALSE,17268,NA,2020-11-17 00:45:48,TRUE,NA,"1328499547010719750",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BernieSanders",1425,FALSE,FALSE,NA,NA
"514","I always find it amusing when our opponents talk about the “far-left” agenda.

The truth is our ideas are common se… https://t.co/5u3ID5hQ29",FALSE,12315,NA,2020-11-16 21:16:31,TRUE,NA,"1328446878925598724",NA,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>","BernieSanders",1615,FALSE,FALSE,NA,NA
"515","Donald Trump will go down in history not just as a racist, sexist, xenophobe and religious bigot. He will be rememb… https://t.co/BUbn8BttS0",FALSE,202274,NA,2020-11-16 19:06:53,TRUE,NA,"1328414253796253697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",28462,FALSE,FALSE,NA,NA
"516","Over 1,000 Americans are dying each day from the coronavirus. 40 million Americans face eviction. 92 million Americ… https://t.co/OlcgwvtkwB",FALSE,32611,NA,2020-11-16 16:15:25,TRUE,NA,"1328371102754738177",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BernieSanders",4928,FALSE,FALSE,NA,NA
